tx_id,timestamp,amount,currency,channel,src_type,src_id,dst_type,dst_id,src_country,dst_country,ip_country,crypto_institution_registered,kyc_age_days,label,rule_hits,anomaly_score,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,card_present,recurring,standing_order,is_cross_border,ip_country,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,crypto_institution_registered,card_present,recurring,standing_order,is_cross_border
9806,2025-07-15T06:37:23.536Z,1118.28,USD,CASH,customer,287,company,689,AE,ES,,,,suspect,,91,dev-769882,SCA,,Trade,REF-797268,HSBCESLLXXX,FR769252610000000980601,PSSTAEPPXXX,FR766905410000000980701,0.27,1.0937,,false,false,true,,dev-769882,SCA,,Trade,REF-797268,HSBCESLLXXX,FR769252610000000980601,PSSTAEPPXXX,FR766905410000000980701,0.27,1.0937,,,false,false,true
9807,2025-07-20T06:37:23.536Z,7717.01,EUR,PSU-PSD2,company,398,company,257,NG,LU,DE,,,normal,UTILISATION_CONNECTE,93,dev-610839,SCA,,Rent,REF-816136,BARCLULLXXX,LU764522910000000980701,BNPANGPPXXX,FR768737010000000980801,2.21,1,,false,false,true,DE,dev-610839,SCA,,Rent,REF-816136,BARCLULLXXX,LU764522910000000980701,BNPANGPPXXX,FR768737010000000980801,2.21,1,,,false,false,true
9808,2025-06-19T06:37:23.536Z,2215.96,USD,SWIFT,company,841,company,963,CH,GB,,,,suspect,FONDS_SEIN_PAYS_TIER,93,dev-925800,SCA,,Trade,REF-668998,DEUTGBLL0XX,FR762076010000000980801,CCBPCHPAXXX,FR762249710000000980901,2.09,1.3271,,false,false,true,,dev-925800,SCA,,Trade,REF-668998,DEUTGBLL0XX,FR762076010000000980801,CCBPCHPAXXX,FR762249710000000980901,2.09,1.3271,,,false,false,true
9809,2025-08-07T06:37:23.536Z,7425.74,EUR,SWIFT,company,80,customer,982,NG,BE,,,,review,,78,dev-923517,SCA,,Crypto,REF-614429,CITIBELXXXX,FR763840510000000980901,CCBPNGLL0XX,FR763763410000000981001,0.85,1,,false,false,true,,dev-923517,SCA,,Crypto,REF-614429,CITIBELXXXX,FR763840510000000980901,CCBPNGLL0XX,FR763763410000000981001,0.85,1,,,false,false,true
9810,2025-06-22T06:37:23.536Z,2495.5,USD,SEPA,company,538,company,272,FR,FR,,,,normal,,61,dev-327381,SCA,,Gift,REF-776502,BNPAFRLX0XX,FR766055310000000981001,BNPAFRLX2A1,FR762668610000000981101,0.18,1.087,,false,false,false,,dev-327381,SCA,,Gift,REF-776502,BNPAFRLX0XX,FR766055310000000981001,BNPAFRLX2A1,FR762668610000000981101,0.18,1.087,,,false,false,false
9811,2025-07-14T06:37:23.536Z,4924.78,EUR,CRYPTO,company,636,company,658,ES,IT,,false,,normal,PBR_ATTACHED,32,dev-210958,SCA,,Rent,REF-311482,CITIITPP0XX,FR765558410000000981101,BNPAESPAXXX,FR762095710000000981201,0.32,1,,false,false,true,,dev-210958,SCA,,Rent,REF-311482,CITIITPP0XX,FR765558410000000981101,BNPAESPAXXX,FR762095710000000981201,0.32,1,false,,false,false,true
9812,2025-07-09T06:37:23.536Z,2720.87,EUR,CASH,customer,256,company,27,CN,AE,,,,suspect,FONDS_SEIN_PAYS_TIER,52,dev-677369,SCA,,Crypto,REF-394146,PSSTAEPAXXX,FR761282410000000981201,SOGECNLX0XX,FR768810010000000981301,0.11,1,,false,false,true,,dev-677369,SCA,,Crypto,REF-394146,PSSTAEPAXXX,FR761282410000000981201,SOGECNLX0XX,FR768810010000000981301,0.11,1,,,false,false,true
9813,2025-08-09T06:37:23.536Z,4929.8,CHF,CARD,customer,892,customer,304,ES,BE,,,,normal,,91,dev-482499,3DS,6011,Rent,REF-672904,BNPABELXXXX,FR763263610000000981301,CITIESPPXXX,FR768013810000000981401,1.65,0.9051,false,false,false,true,,dev-482499,3DS,6011,Rent,REF-672904,BNPABELXXXX,FR763263610000000981301,CITIESPPXXX,FR768013810000000981401,1.65,0.9051,,false,false,false,true
9814,2025-07-29T06:37:23.536Z,2349.67,EUR,CRYPTO,customer,6,customer,58,ES,GB,,true,,review,FONDS_SEIN_PAYS_TIER,31,dev-563337,SCA,,Trade,REF-871130,HSBCGBPA0XX,FR764545910000000981401,PSSTESLXXXX,FR763171510000000981501,2.78,1,,false,false,true,,dev-563337,SCA,,Trade,REF-871130,HSBCGBPA0XX,FR764545910000000981401,PSSTESLXXXX,FR763171510000000981501,2.78,1,true,,false,false,true
9815,2025-07-22T06:37:23.536Z,8908.05,CHF,CARD,company,795,company,637,US,FR,,,,review,,31,dev-420830,3DS,5732,Trade,REF-262072,PSSTFRLX2A1,FR764102110000000981501,SOGEUSPP0XX,FR769263510000000981601,2.75,1.3977,true,false,false,true,,dev-420830,3DS,5732,Trade,REF-262072,PSSTFRLX2A1,FR764102110000000981501,SOGEUSPP0XX,FR769263510000000981601,2.75,1.3977,,true,false,false,true
9816,2025-07-01T06:37:23.536Z,435.35,EUR,PSU-PSD2,customer,381,company,598,NG,NG,DE,,,review,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,89,dev-719403,SCA,,Invoice,REF-943244,BNPANGLX0XX,FR764440910000000981601,HSBCNGLL0XX,FR766181510000000981701,2.19,1,,false,false,false,DE,dev-719403,SCA,,Invoice,REF-943244,BNPANGLX0XX,FR764440910000000981601,HSBCNGLL0XX,FR766181510000000981701,2.19,1,,,false,false,false
9817,2025-06-23T06:37:23.536Z,444.03,CHF,PSU-PSD2,company,799,company,740,FR,BE,DE,,,review,UTILISATION_CONNECTE,83,dev-177926,SCA,,Salary,REF-358831,AGRIFBELXXX,FR767172010000000981701,SOGEFRMM0XX,FR768205410000000981801,1.20,1.0058,,false,false,true,DE,dev-177926,SCA,,Salary,REF-358831,AGRIFBELXXX,FR767172010000000981701,SOGEFRMM0XX,FR768205410000000981801,1.20,1.0058,,,false,false,true
9818,2025-08-12T06:37:23.536Z,5448.42,GBP,CASH,customer,945,customer,974,IT,FR,,,,review,,85,dev-636885,SCA,,Trade,REF-510986,BARCFRPP0XX,FR769937010000000981801,BNPAITLXXXX,FR769764710000000981901,2.96,1.2303,,false,false,true,,dev-636885,SCA,,Trade,REF-510986,BARCFRPP0XX,FR769937010000000981801,BNPAITLXXXX,FR769764710000000981901,2.96,1.2303,,,false,false,true
9819,2025-08-10T06:37:23.536Z,8913.57,GBP,SWIFT,customer,741,customer,856,DE,CN,,,,normal,FONDS_SEIN_PAYS_TIER,72,dev-284807,SCA,,Invoice,REF-707252,AGRIFCNL2A1,FR764167310000000981901,SOGEDELX2A1,FR762491110000000982001,0.83,1.0488,,false,false,true,,dev-284807,SCA,,Invoice,REF-707252,AGRIFCNL2A1,FR764167310000000981901,SOGEDELX2A1,FR762491110000000982001,0.83,1.0488,,,false,false,true
9820,2025-07-21T06:37:23.536Z,3786.5,EUR,PSU-PSD2,company,881,customer,169,US,IT,FR,,,normal,UTILISATION_CONNECTE,25,dev-893319,SCA,,Rent,REF-905166,DEUTITMMXXX,FR764345510000000982001,AGRIFUSL0XX,FR766828310000000982101,0.14,1,,false,false,true,FR,dev-893319,SCA,,Rent,REF-905166,DEUTITMMXXX,FR764345510000000982001,AGRIFUSL0XX,FR766828310000000982101,0.14,1,,,false,false,true
9821,2025-07-03T06:37:23.536Z,8583.46,GBP,CARD,company,626,customer,491,CH,GB,,,,normal,FONDS_SEIN_PAYS_TIER,17,dev-871987,3DS,4829,Trade,REF-728643,BNPAGBPP2A1,FR764624910000000982101,CCBPCHLL2A1,FR769852010000000982201,0.64,1.0752,false,false,false,true,,dev-871987,3DS,4829,Trade,REF-728643,BNPAGBPP2A1,FR764624910000000982101,CCBPCHLL2A1,FR769852010000000982201,0.64,1.0752,,false,false,false,true
9822,2025-08-19T06:37:23.536Z,8125.08,CHF,SEPA,company,722,customer,208,ES,GB,,,,suspect,FONDS_SEIN_PAYS_TIER,6,dev-118647,SCA,,Crypto,REF-452255,BARCGBLL2A1,FR762889710000000982201,CCBPESPPXXX,FR763831210000000982301,2.84,0.9925,,true,false,true,,dev-118647,SCA,,Crypto,REF-452255,BARCGBLL2A1,FR762889710000000982201,CCBPESPPXXX,FR763831210000000982301,2.84,0.9925,,,true,false,true
9823,2025-08-29T06:37:23.536Z,4233.36,CHF,SEPA,customer,602,company,793,CH,IT,,,,suspect,,98,dev-496751,SCA,,Gift,REF-269728,DEUTITPAXXX,FR762295210000000982301,SOGECHPAXXX,FR769243310000000982401,0.11,1.1938,,false,false,true,,dev-496751,SCA,,Gift,REF-269728,DEUTITPAXXX,FR762295210000000982301,SOGECHPAXXX,FR769243310000000982401,0.11,1.1938,,,false,false,true
9824,2025-08-21T06:37:23.536Z,2943.55,EUR,CRYPTO,company,606,customer,430,DE,CN,,true,,suspect,FONDS_SEIN_PAYS_TIER,71,dev-750136,SCA,,Gift,REF-484489,BNPACNLLXXX,FR762722110000000982401,BARCDEPPXXX,FR763699610000000982501,0.44,1,,false,false,true,,dev-750136,SCA,,Gift,REF-484489,BNPACNLLXXX,FR762722110000000982401,BARCDEPPXXX,FR763699610000000982501,0.44,1,true,,false,false,true
9825,2025-07-18T06:37:23.536Z,4574.26,CHF,CARD,customer,72,company,278,CN,CH,,,,normal,FONDS_SEIN_PAYS_TIER,73,dev-888992,3DS,5999,Salary,REF-248980,BARCCHPP2A1,FR767885610000000982501,DEUTCNLLXXX,FR762296910000000982601,1.25,1.302,true,false,false,true,,dev-888992,3DS,5999,Salary,REF-248980,BARCCHPP2A1,FR767885610000000982501,DEUTCNLLXXX,FR762296910000000982601,1.25,1.302,,true,false,false,true
9826,2025-08-17T06:37:23.536Z,336.58,EUR,CASH,customer,371,customer,40,CH,CH,,,,suspect,FONDS_SEIN_PAYS_TIER,11,dev-410984,SCA,,Salary,REF-569198,PSSTCHPA0XX,FR769367910000000982601,BARCCHPPXXX,FR764665110000000982701,1.17,1,,false,false,false,,dev-410984,SCA,,Salary,REF-569198,PSSTCHPA0XX,FR769367910000000982601,BARCCHPPXXX,FR764665110000000982701,1.17,1,,,false,false,false
9827,2025-07-28T06:37:23.536Z,7842.91,GBP,SWIFT,customer,39,customer,146,CH,AE,,,,review,FONDS_SEIN_PAYS_TIER,70,dev-260111,SCA,,Invoice,REF-922082,CITIAEPAXXX,FR763259110000000982701,CCBPCHPA2A1,FR765240410000000982801,1.93,1.2751,,false,false,true,,dev-260111,SCA,,Invoice,REF-922082,CITIAEPAXXX,FR763259110000000982701,CCBPCHPA2A1,FR765240410000000982801,1.93,1.2751,,,false,false,true
9828,2025-07-24T06:37:23.536Z,2451.51,CHF,SEPA,customer,618,company,737,NG,ES,,,,normal,,48,dev-881756,SCA,,Crypto,REF-462295,PSSTESPA0XX,FR764768010000000982801,CCBPNGPPXXX,FR766914910000000982901,1.25,1.2703,,true,false,true,,dev-881756,SCA,,Crypto,REF-462295,PSSTESPA0XX,FR764768010000000982801,CCBPNGPPXXX,FR766914910000000982901,1.25,1.2703,,,true,false,true
9829,2025-08-06T06:37:23.536Z,2914.74,EUR,CRYPTO,company,193,customer,610,CH,CH,,true,,review,FONDS_SEIN_PAYS_TIER,6,dev-567791,SCA,,Rent,REF-333310,BARCCHLX0XX,FR766231910000000982901,CITICHMMXXX,FR761668210000000983001,2.44,1,,false,false,false,,dev-567791,SCA,,Rent,REF-333310,BARCCHLX0XX,FR766231910000000982901,CITICHMMXXX,FR761668210000000983001,2.44,1,true,,false,false,false
9830,2025-06-27T06:37:23.536Z,3133.31,CHF,CRYPTO,company,347,company,529,CN,GB,,false,,suspect,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,57,dev-578154,SCA,,Gift,REF-299857,DEUTGBLX2A1,FR765084710000000983001,DEUTCNLL2A1,FR767915810000000983101,1.04,1.254,,false,false,true,,dev-578154,SCA,,Gift,REF-299857,DEUTGBLX2A1,FR765084710000000983001,DEUTCNLL2A1,FR767915810000000983101,1.04,1.254,false,,false,false,true
9831,2025-07-24T06:37:23.536Z,8545.1,EUR,CRYPTO,customer,205,company,786,IT,GB,,false,,review,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,83,dev-673131,SCA,,Gift,REF-884702,CITIGBLX2A1,FR765228110000000983101,AGRIFITL2A1,FR763978410000000983201,0.11,1,,false,false,true,,dev-673131,SCA,,Gift,REF-884702,CITIGBLX2A1,FR765228110000000983101,AGRIFITL2A1,FR763978410000000983201,0.11,1,false,,false,false,true
9832,2025-06-25T06:37:23.536Z,1354.08,CHF,SWIFT,customer,7,company,267,CN,CN,,,,suspect,FONDS_SEIN_PAYS_TIER,34,dev-804730,SCA,,Rent,REF-185053,BARCCNLXXXX,FR762172610000000983201,SOGECNLX2A1,FR761204410000000983301,0.03,1.3839,,false,false,false,,dev-804730,SCA,,Rent,REF-185053,BARCCNLXXXX,FR762172610000000983201,SOGECNLX2A1,FR761204410000000983301,0.03,1.3839,,,false,false,false
9833,2025-08-01T06:37:23.536Z,1377.23,CHF,SEPA,company,425,customer,378,LU,IT,,,,suspect,,18,dev-524708,SCA,,Invoice,REF-124493,CITIITLL0XX,FR769114610000000983301,CCBPLUMMXXX,LU768092710000000983401,2.74,1.3817,,false,false,true,,dev-524708,SCA,,Invoice,REF-124493,CITIITLL0XX,FR769114610000000983301,CCBPLUMMXXX,LU768092710000000983401,2.74,1.3817,,,false,false,true
9834,2025-06-27T06:37:23.536Z,625.73,CHF,SWIFT,company,186,company,199,CN,CH,,,,review,FONDS_SEIN_PAYS_TIER,66,dev-603999,SCA,,Salary,REF-185687,BNPACHMM0XX,FR769505610000000983401,DEUTCNPA2A1,FR768365110000000983501,1.54,1.1347,,false,false,true,,dev-603999,SCA,,Salary,REF-185687,BNPACHMM0XX,FR769505610000000983401,DEUTCNPA2A1,FR768365110000000983501,1.54,1.1347,,,false,false,true
9835,2025-08-03T06:37:23.536Z,4871.32,EUR,CARD,company,529,company,11,DE,DE,,,,suspect,,55,dev-723170,3DS,6011,Gift,REF-456498,BARCDELXXXX,FR769593110000000983501,BNPADEPA2A1,FR763829010000000983601,0.12,1,false,false,false,false,,dev-723170,3DS,6011,Gift,REF-456498,BARCDELXXXX,FR769593110000000983501,BNPADEPA2A1,FR763829010000000983601,0.12,1,,false,false,false,false
9836,2025-08-30T06:37:23.536Z,7881.26,EUR,CARD,company,184,customer,894,CH,IT,,,,suspect,,75,dev-485582,3DS,5999,Crypto,REF-686420,BNPAITMMXXX,FR762501710000000983601,AGRIFCHPXXX,FR763158610000000983701,0.37,1,false,false,false,true,,dev-485582,3DS,5999,Crypto,REF-686420,BNPAITMMXXX,FR762501710000000983601,AGRIFCHPXXX,FR763158610000000983701,0.37,1,,false,false,false,true
9837,2025-08-18T06:37:23.536Z,5120.38,EUR,CRYPTO,customer,460,customer,97,LU,LU,,true,,review,,62,dev-479743,SCA,,Gift,REF-306933,HSBCLULL0XX,LU767820410000000983701,SOGELULX2A1,LU769863810000000983801,2.30,1,,false,false,false,,dev-479743,SCA,,Gift,REF-306933,HSBCLULL0XX,LU767820410000000983701,SOGELULX2A1,LU769863810000000983801,2.30,1,true,,false,false,false
9838,2025-07-08T06:37:23.536Z,1992.53,EUR,PSU-PSD2,company,377,customer,58,GB,BE,FR,,,review,UTILISATION_CONNECTE,46,dev-572578,SCA,,Trade,REF-767253,BNPABEPPXXX,FR761097510000000983801,HSBCGBPPXXX,FR764730210000000983901,2.50,1,,false,false,true,FR,dev-572578,SCA,,Trade,REF-767253,BNPABEPPXXX,FR761097510000000983801,HSBCGBPPXXX,FR764730210000000983901,2.50,1,,,false,false,true
9839,2025-07-26T06:37:23.536Z,3962.34,EUR,CRYPTO,company,552,customer,406,DE,NG,,true,,normal,FONDS_SEIN_PAYS_TIER,58,dev-853092,SCA,,Salary,REF-664158,CITINGLL0XX,FR765342810000000983901,HSBCDELX2A1,FR768197110000000984001,2.52,1,,false,false,true,,dev-853092,SCA,,Salary,REF-664158,CITINGLL0XX,FR765342810000000983901,HSBCDELX2A1,FR768197110000000984001,2.52,1,true,,false,false,true
9840,2025-08-14T06:37:23.536Z,3605.87,GBP,SWIFT,customer,659,customer,124,CH,CN,,,,normal,FONDS_SEIN_PAYS_TIER,35,dev-731360,SCA,,Rent,REF-371401,CITICNPP2A1,FR765816410000000984001,CITICHPA0XX,FR762471710000000984101,0.50,1.2898,,false,false,true,,dev-731360,SCA,,Rent,REF-371401,CITICNPP2A1,FR765816410000000984001,CITICHPA0XX,FR762471710000000984101,0.50,1.2898,,,false,false,true
9841,2025-07-30T06:37:23.536Z,4181.72,EUR,CRYPTO,company,90,company,767,US,BE,,true,,review,,59,dev-382743,SCA,,Salary,REF-626537,CITIBELLXXX,FR763043010000000984101,PSSTUSLL0XX,FR766731110000000984201,0.62,1,,false,false,true,,dev-382743,SCA,,Salary,REF-626537,CITIBELLXXX,FR763043010000000984101,PSSTUSLL0XX,FR766731110000000984201,0.62,1,true,,false,false,true
9842,2025-08-29T06:37:23.536Z,1902.72,EUR,CASH,company,361,customer,932,BE,IT,,,,review,,36,dev-399702,SCA,,Trade,REF-559210,BARCITLL2A1,FR768933710000000984201,DEUTBELLXXX,FR769286410000000984301,1.50,1,,false,false,true,,dev-399702,SCA,,Trade,REF-559210,BARCITLL2A1,FR768933710000000984201,DEUTBELLXXX,FR769286410000000984301,1.50,1,,,false,false,true
9843,2025-07-07T06:37:23.536Z,4320.96,CHF,CRYPTO,customer,830,customer,735,IT,CH,,true,,review,FONDS_SEIN_PAYS_TIER,72,dev-741789,SCA,,Trade,REF-424385,CCBPCHLX0XX,FR764901010000000984301,PSSTITMM0XX,FR768649510000000984401,2.13,1.3131,,false,false,true,,dev-741789,SCA,,Trade,REF-424385,CCBPCHLX0XX,FR764901010000000984301,PSSTITMM0XX,FR768649510000000984401,2.13,1.3131,true,,false,false,true
9844,2025-08-07T06:37:23.536Z,7895.59,EUR,SEPA,company,875,customer,34,GB,CH,,,,suspect,FONDS_SEIN_PAYS_TIER,29,dev-331993,SCA,,Invoice,REF-404006,CITICHPP2A1,FR763099010000000984401,PSSTGBLL2A1,FR761870410000000984501,2.57,1,,false,false,true,,dev-331993,SCA,,Invoice,REF-404006,CITICHPP2A1,FR763099010000000984401,PSSTGBLL2A1,FR761870410000000984501,2.57,1,,,false,false,true
9845,2025-06-24T06:37:23.536Z,7815.3,USD,PSU-PSD2,company,204,customer,601,NG,NG,DE,,,suspect,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,33,dev-934157,SCA,,Invoice,REF-312052,BARCNGLXXXX,FR765764210000000984501,AGRIFNGM0XX,FR763991510000000984601,1.23,1.0797,,false,false,false,DE,dev-934157,SCA,,Invoice,REF-312052,BARCNGLXXXX,FR765764210000000984501,AGRIFNGM0XX,FR763991510000000984601,1.23,1.0797,,,false,false,false
9846,2025-08-29T06:37:23.536Z,8058.92,GBP,CARD,customer,259,customer,43,AE,NG,,,,suspect,FONDS_SEIN_PAYS_TIER,31,dev-850696,3DS,6011,Trade,REF-902014,HSBCNGPP0XX,FR767005310000000984601,SOGEAEPP0XX,FR764270110000000984701,2.94,1.0937,true,false,false,true,,dev-850696,3DS,6011,Trade,REF-902014,HSBCNGPP0XX,FR767005310000000984601,SOGEAEPP0XX,FR764270110000000984701,2.94,1.0937,,true,false,false,true
9847,2025-06-12T06:37:23.536Z,3600.11,CHF,SEPA,company,190,customer,994,ES,US,,,,normal,FONDS_SEIN_PAYS_TIER,11,dev-304144,SCA,,Gift,REF-436521,PSSTUSLX2A1,FR768483510000000984701,PSSTESLX0XX,FR762921010000000984801,1.60,1.2909,,true,false,true,,dev-304144,SCA,,Gift,REF-436521,PSSTUSLX2A1,FR768483510000000984701,PSSTESLX0XX,FR762921010000000984801,1.60,1.2909,,,true,false,true
9848,2025-08-28T06:37:23.536Z,6034.5,CHF,CASH,customer,43,customer,114,IT,IT,,,,review,,37,dev-327107,SCA,,Crypto,REF-984591,PSSTITPAXXX,FR761611810000000984801,PSSTITLL2A1,FR768752610000000984901,0.23,1.0964,,false,false,false,,dev-327107,SCA,,Crypto,REF-984591,PSSTITPAXXX,FR761611810000000984801,PSSTITLL2A1,FR768752610000000984901,0.23,1.0964,,,false,false,false
9849,2025-07-19T06:37:23.536Z,7207.94,GBP,SEPA,company,908,customer,587,LU,US,,,,review,FONDS_SEIN_PAYS_TIER,84,dev-462613,SCA,,Trade,REF-176659,DEUTUSPAXXX,FR763683110000000984901,CITILULLXXX,LU767879010000000985001,2.91,1.0059,,false,false,true,,dev-462613,SCA,,Trade,REF-176659,DEUTUSPAXXX,FR763683110000000984901,CITILULLXXX,LU767879010000000985001,2.91,1.0059,,,false,false,true
9850,2025-08-23T06:37:23.536Z,3903.76,USD,CRYPTO,company,444,customer,894,LU,DE,,true,,suspect,,49,dev-536686,SCA,,Salary,REF-599282,BARCDEPA2A1,FR768950010000000985001,AGRIFLUL0XX,LU769233310000000985101,0.54,1.098,,false,false,true,,dev-536686,SCA,,Salary,REF-599282,BARCDEPA2A1,FR768950010000000985001,AGRIFLUL0XX,LU769233310000000985101,0.54,1.098,true,,false,false,true
9851,2025-08-25T06:37:23.536Z,2864.38,EUR,CASH,customer,20,company,181,US,CN,,,,review,FONDS_SEIN_PAYS_TIER,96,dev-898349,SCA,,Salary,REF-102003,BARCCNPAXXX,FR761641710000000985101,AGRIFUSP0XX,FR769397510000000985201,2.53,1,,false,false,true,,dev-898349,SCA,,Salary,REF-102003,BARCCNPAXXX,FR761641710000000985101,AGRIFUSP0XX,FR769397510000000985201,2.53,1,,,false,false,true
9852,2025-08-26T06:37:23.536Z,4246.63,EUR,CASH,customer,521,customer,800,FR,CN,,,,suspect,FONDS_SEIN_PAYS_TIER,75,dev-394907,SCA,,Gift,REF-443090,HSBCCNPA2A1,FR763755410000000985201,HSBCFRPA2A1,FR765609010000000985301,1.98,1,,false,false,true,,dev-394907,SCA,,Gift,REF-443090,HSBCCNPA2A1,FR763755410000000985201,HSBCFRPA2A1,FR765609010000000985301,1.98,1,,,false,false,true
9853,2025-07-15T06:37:23.536Z,184.53,EUR,PSU-PSD2,customer,577,customer,555,BE,CH,ES,,,suspect,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,34,dev-907891,SCA,,Salary,REF-400866,SOGECHLL0XX,FR765031110000000985301,DEUTBEMM2A1,FR762250810000000985401,1.85,1,,false,false,true,ES,dev-907891,SCA,,Salary,REF-400866,SOGECHLL0XX,FR765031110000000985301,DEUTBEMM2A1,FR762250810000000985401,1.85,1,,,false,false,true
9854,2025-07-31T06:37:23.536Z,1036.75,GBP,CRYPTO,customer,389,customer,2,FR,AE,,true,,suspect,FONDS_SEIN_PAYS_TIER,8,dev-821361,SCA,,Crypto,REF-939585,CCBPAEPA0XX,FR767326010000000985401,CITIFRMM2A1,FR762380210000000985501,2.91,1.0406,,false,false,true,,dev-821361,SCA,,Crypto,REF-939585,CCBPAEPA0XX,FR767326010000000985401,CITIFRMM2A1,FR762380210000000985501,2.91,1.0406,true,,false,false,true
9855,2025-06-18T06:37:23.536Z,4364.97,EUR,SWIFT,company,205,customer,80,IT,CH,,,,normal,FONDS_SEIN_PAYS_TIER,34,dev-465307,SCA,,Trade,REF-634499,DEUTCHLLXXX,FR768643710000000985501,PSSTITPPXXX,FR769457910000000985601,0.02,1,,false,false,true,,dev-465307,SCA,,Trade,REF-634499,DEUTCHLLXXX,FR768643710000000985501,PSSTITPPXXX,FR769457910000000985601,0.02,1,,,false,false,true
9856,2025-07-06T06:37:23.536Z,8821.47,EUR,CRYPTO,customer,202,company,671,DE,LU,,false,,review,PBR_ATTACHED,38,dev-262882,SCA,,Rent,REF-150476,CITILUMM0XX,LU761304410000000985601,HSBCDEMMXXX,FR766942810000000985701,2.70,1,,false,false,true,,dev-262882,SCA,,Rent,REF-150476,CITILUMM0XX,LU761304410000000985601,HSBCDEMMXXX,FR766942810000000985701,2.70,1,false,,false,false,true
9857,2025-08-06T06:37:23.536Z,4634.31,GBP,SWIFT,company,794,customer,682,IT,LU,,,,normal,,30,dev-679957,SCA,,Rent,REF-533972,CITILUMMXXX,LU768920810000000985701,BARCITLL0XX,FR768761110000000985801,1.38,0.8611,,false,false,true,,dev-679957,SCA,,Rent,REF-533972,CITILUMMXXX,LU768920810000000985701,BARCITLL0XX,FR768761110000000985801,1.38,0.8611,,,false,false,true
9858,2025-07-24T06:37:23.536Z,2259.47,EUR,SEPA,company,441,customer,286,GB,BE,,,,review,,52,dev-894807,SCA,,Invoice,REF-939356,CITIBELLXXX,FR766871610000000985801,BARCGBMMXXX,FR766630110000000985901,0.93,1,,false,false,true,,dev-894807,SCA,,Invoice,REF-939356,CITIBELLXXX,FR766871610000000985801,BARCGBMMXXX,FR766630110000000985901,0.93,1,,,false,false,true
9859,2025-07-31T06:37:23.536Z,7273.82,GBP,PSU-PSD2,customer,741,company,956,FR,CH,FR,,,review,FONDS_SEIN_PAYS_TIER,23,dev-787051,SCA,,Gift,REF-884344,HSBCCHMM0XX,FR764845510000000985901,BARCFRPP0XX,FR763063810000000986001,1.69,1.119,,false,false,true,FR,dev-787051,SCA,,Gift,REF-884344,HSBCCHMM0XX,FR764845510000000985901,BARCFRPP0XX,FR763063810000000986001,1.69,1.119,,,false,false,true
9860,2025-07-24T06:37:23.536Z,6824.69,GBP,SEPA,company,790,customer,74,FR,CH,,,,suspect,FONDS_SEIN_PAYS_TIER,61,dev-294034,SCA,,Rent,REF-515715,BARCCHPAXXX,FR761372310000000986001,BNPAFRMMXXX,FR764141310000000986101,0.34,1.0581,,false,false,true,,dev-294034,SCA,,Rent,REF-515715,BARCCHPAXXX,FR761372310000000986001,BNPAFRMMXXX,FR764141310000000986101,0.34,1.0581,,,false,false,true
9861,2025-06-30T06:37:23.536Z,7093.21,EUR,SEPA,customer,503,company,549,FR,US,,,,normal,FONDS_SEIN_PAYS_TIER,51,dev-705055,SCA,,Salary,REF-225255,BNPAUSPA2A1,FR764012210000000986101,PSSTFRMM0XX,FR767799710000000986201,2.57,1,,false,false,true,,dev-705055,SCA,,Salary,REF-225255,BNPAUSPA2A1,FR764012210000000986101,PSSTFRMM0XX,FR767799710000000986201,2.57,1,,,false,false,true
9862,2025-07-06T06:37:23.536Z,4282.67,CHF,PSU-PSD2,customer,677,customer,873,IT,FR,ES,,,suspect,UTILISATION_CONNECTE,43,dev-796707,SCA,,Crypto,REF-692536,BARCFRPA2A1,FR761022010000000986201,CITIITPA0XX,FR765723910000000986301,1.79,1.029,,false,false,true,ES,dev-796707,SCA,,Crypto,REF-692536,BARCFRPA2A1,FR761022010000000986201,CITIITPA0XX,FR765723910000000986301,1.79,1.029,,,false,false,true
9863,2025-08-31T06:37:23.536Z,6351.67,GBP,CASH,company,439,company,872,AE,CH,,,,normal,FONDS_SEIN_PAYS_TIER,58,dev-795611,SCA,,Trade,REF-882841,BNPACHMM0XX,FR764401310000000986301,PSSTAELLXXX,FR762233010000000986401,0.73,1.3285,,false,false,true,,dev-795611,SCA,,Trade,REF-882841,BNPACHMM0XX,FR764401310000000986301,PSSTAELLXXX,FR762233010000000986401,0.73,1.3285,,,false,false,true
9864,2025-08-05T06:37:23.536Z,6561.24,EUR,PSU-PSD2,customer,404,customer,735,ES,US,DE,,,normal,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,70,dev-505457,SCA,,Trade,REF-184670,BNPAUSPAXXX,FR765619310000000986401,BNPAESPA2A1,FR764349410000000986501,0.10,1,,false,false,true,DE,dev-505457,SCA,,Trade,REF-184670,BNPAUSPAXXX,FR765619310000000986401,BNPAESPA2A1,FR764349410000000986501,0.10,1,,,false,false,true
