customer_id,name,country,created_at,kyc_updated_at,risk_score,account_iban,customer_segment,employment_status,annual_income_eur,kyc_review_date,residency_status,source_of_funds,onboarding_channel,last_login_ip_country,account_iban,customer_segment,employment_status,annual_income_eur,kyc_review_date,residency_status,source_of_funds,onboarding_channel,last_login_ip_country
896,,LU,2023-04-11,,82,FR767742010000000089601,Premium,Salaried,90867,2024-06-22,Non-Resident,Salary,Online,ES,FR767742010000000089601,Premium,Salaried,90867,2024-06-22,Non-Resident,Salary,Online,ES
897,,DE,2024-05-18,,14,FR768539310000000089701,Private,Self-Employed,92847,2024-04-30,Non-Resident,Salary,Branch,DE,FR768539310000000089701,Private,Self-Employed,92847,2024-04-30,Non-Resident,Salary,Branch,DE
898,,BE,2024-12-16,,33,FR761517810000000089801,Premium,Student,118100,2023-09-03,Non-Resident,Savings,Online,ES,FR761517810000000089801,Premium,Student,118100,2023-09-03,Non-Resident,Savings,Online,ES
899,,DE,2024-08-02,,23,FR761414810000000089901,Private,Salaried,34058,2025-08-19,Non-Resident,Business income,Online,GB,FR761414810000000089901,Private,Salaried,34058,2025-08-19,Non-Resident,Business income,Online,GB
900,,FR,2023-11-08,,90,FR769014910000000090001,Private,Retired,45749,2024-10-02,Resident,Business income,Branch,DE,FR769014910000000090001,Private,Retired,45749,2024-10-02,Resident,Business income,Branch,DE
901,,LU,2025-01-14,,95,FR768203510000000090101,Retail,Retired,134399,2023-11-27,Non-Resident,Salary,Branch,FR,FR768203510000000090101,Retail,Retired,134399,2023-11-27,Non-Resident,Salary,Branch,FR
902,,LU,2024-08-23,,77,FR768014810000000090201,Private,Salaried,74044,2025-03-04,Non-Resident,Savings,Online,GB,FR768014810000000090201,Private,Salaried,74044,2025-03-04,Non-Resident,Savings,Online,GB
903,,FR,2025-06-03,,29,FR768209610000000090301,Private,Self-Employed,72069,2024-01-21,Resident,Business income,Branch,FR,FR768209610000000090301,Private,Self-Employed,72069,2024-01-21,Resident,Business income,Branch,FR
904,,BE,2024-09-30,,14,FR767730910000000090401,Private,Self-Employed,52216,2025-08-19,Non-Resident,Business income,Branch,ES,FR767730910000000090401,Private,Self-Employed,52216,2025-08-19,Non-Resident,Business income,Branch,ES
905,,FR,2025-01-14,,32,FR769299410000000090501,Retail,Salaried,76183,2025-01-26,Resident,Business income,Branch,DE,FR769299410000000090501,Retail,Salaried,76183,2025-01-26,Resident,Business income,Branch,DE
906,,DE,2023-06-20,,90,FR765240910000000090601,Retail,Retired,97521,2024-07-11,Non-Resident,Savings,Branch,DE,FR765240910000000090601,Retail,Retired,97521,2024-07-11,Non-Resident,Savings,Branch,DE
907,,DE,2024-05-17,,20,FR764788710000000090701,Premium,Salaried,20998,2023-07-27,Non-Resident,Business income,Branch,ES,FR764788710000000090701,Premium,Salaried,20998,2023-07-27,Non-Resident,Business income,Branch,ES
908,,LU,2025-02-01,,19,FR768586510000000090801,Premium,Retired,104226,2025-02-05,Non-Resident,Savings,Online,DE,FR768586510000000090801,Premium,Retired,104226,2025-02-05,Non-Resident,Savings,Online,DE
909,,FR,2023-10-01,,49,FR765316810000000090901,Private,Salaried,51556,2023-04-10,Resident,Salary,Online,GB,FR765316810000000090901,Private,Salaried,51556,2023-04-10,Resident,Salary,Online,GB
910,,BE,2023-08-08,,25,FR765735310000000091001,Retail,Student,73908,2023-08-04,Non-Resident,Savings,Online,ES,FR765735310000000091001,Retail,Student,73908,2023-08-04,Non-Resident,Savings,Online,ES
911,,ES,2023-06-26,,87,FR769883510000000091101,Retail,Retired,136765,2024-07-31,Non-Resident,Business income,Online,ES,FR769883510000000091101,Retail,Retired,136765,2024-07-31,Non-Resident,Business income,Online,ES
912,,DE,2023-12-04,,62,FR768601810000000091201,Private,Self-Employed,35867,2024-07-23,Non-Resident,Business income,Branch,GB,FR768601810000000091201,Private,Self-Employed,35867,2024-07-23,Non-Resident,Business income,Branch,GB
913,,BE,2023-08-30,,56,FR768603010000000091301,Private,Salaried,20106,2025-08-21,Non-Resident,Business income,Online,FR,FR768603010000000091301,Private,Salaried,20106,2025-08-21,Non-Resident,Business income,Online,FR
914,,FR,2025-04-03,,65,FR766524010000000091401,Retail,Retired,54077,2024-11-16,Resident,Business income,Branch,DE,FR766524010000000091401,Retail,Retired,54077,2024-11-16,Resident,Business income,Branch,DE
915,,ES,2023-01-31,,12,FR761830210000000091501,Premium,Retired,60586,2024-07-07,Non-Resident,Business income,Branch,ES,FR761830210000000091501,Premium,Retired,60586,2024-07-07,Non-Resident,Business income,Branch,ES
916,,LU,2025-07-21,,48,FR765736710000000091601,Retail,Self-Employed,56262,2023-10-09,Non-Resident,Business income,Branch,DE,FR765736710000000091601,Retail,Self-Employed,56262,2023-10-09,Non-Resident,Business income,Branch,DE
917,,DE,2024-05-12,,35,FR761250110000000091701,Retail,Salaried,93138,2024-09-24,Non-Resident,Salary,Online,FR,FR761250110000000091701,Retail,Salaried,93138,2024-09-24,Non-Resident,Salary,Online,FR
918,,FR,2023-07-08,,62,FR761090010000000091801,Private,Self-Employed,32269,2023-10-24,Resident,Savings,Branch,ES,FR761090010000000091801,Private,Self-Employed,32269,2023-10-24,Resident,Savings,Branch,ES
919,,BE,2023-10-09,,13,FR766798810000000091901,Retail,Salaried,129883,2024-04-11,Non-Resident,Business income,Online,DE,FR766798810000000091901,Retail,Salaried,129883,2024-04-11,Non-Resident,Business income,Online,DE
920,,ES,2023-07-06,,90,FR763133410000000092001,Premium,Retired,37426,2023-10-26,Non-Resident,Salary,Branch,DE,FR763133410000000092001,Premium,Retired,37426,2023-10-26,Non-Resident,Salary,Branch,DE
921,,ES,2025-02-11,,83,FR764149910000000092101,Private,Retired,85171,2025-04-29,Non-Resident,Savings,Online,GB,FR764149910000000092101,Private,Retired,85171,2025-04-29,Non-Resident,Savings,Online,GB
922,,ES,2024-05-03,,1,FR762922110000000092201,Private,Self-Employed,52767,2025-01-20,Non-Resident,Savings,Branch,GB,FR762922110000000092201,Private,Self-Employed,52767,2025-01-20,Non-Resident,Savings,Branch,GB
923,,DE,2023-11-28,,98,FR764212210000000092301,Premium,Self-Employed,117135,2024-05-14,Non-Resident,Business income,Online,DE,FR764212210000000092301,Premium,Self-Employed,117135,2024-05-14,Non-Resident,Business income,Online,DE
924,,ES,2024-08-13,,56,FR769901610000000092401,Premium,Retired,25446,2025-08-10,Non-Resident,Business income,Branch,ES,FR769901610000000092401,Premium,Retired,25446,2025-08-10,Non-Resident,Business income,Branch,ES
925,,BE,2023-01-17,,17,FR766791510000000092501,Retail,Salaried,32742,2023-12-09,Non-Resident,Savings,Branch,FR,FR766791510000000092501,Retail,Salaried,32742,2023-12-09,Non-Resident,Savings,Branch,FR
926,,LU,2024-11-03,,87,FR762142910000000092601,Premium,Self-Employed,124909,2025-02-02,Non-Resident,Business income,Branch,GB,FR762142910000000092601,Premium,Self-Employed,124909,2025-02-02,Non-Resident,Business income,Branch,GB
927,,FR,2025-07-06,,0,FR769430310000000092701,Private,Salaried,24792,2024-10-30,Resident,Business income,Branch,ES,FR769430310000000092701,Private,Salaried,24792,2024-10-30,Resident,Business income,Branch,ES
928,,FR,2025-03-22,,88,FR763542310000000092801,Retail,Salaried,134679,2024-07-02,Resident,Savings,Branch,FR,FR763542310000000092801,Retail,Salaried,134679,2024-07-02,Resident,Savings,Branch,FR
929,,DE,2024-11-18,,26,FR762632510000000092901,Private,Salaried,133904,2023-05-26,Non-Resident,Business income,Branch,GB,FR762632510000000092901,Private,Salaried,133904,2023-05-26,Non-Resident,Business income,Branch,GB
930,,FR,2023-03-02,,97,FR769350910000000093001,Retail,Self-Employed,83897,2024-04-08,Resident,Business income,Online,DE,FR769350910000000093001,Retail,Self-Employed,83897,2024-04-08,Resident,Business income,Online,DE
931,,DE,2024-02-05,,28,FR767117510000000093101,Retail,Salaried,95813,2023-08-02,Non-Resident,Salary,Branch,DE,FR767117510000000093101,Retail,Salaried,95813,2023-08-02,Non-Resident,Salary,Branch,DE
932,,ES,2024-06-13,,91,FR767587510000000093201,Retail,Salaried,135074,2024-05-31,Non-Resident,Business income,Branch,DE,FR767587510000000093201,Retail,Salaried,135074,2024-05-31,Non-Resident,Business income,Branch,DE
933,,BE,2023-01-02,,91,FR767683510000000093301,Private,Retired,56270,2024-04-30,Non-Resident,Savings,Branch,DE,FR767683510000000093301,Private,Retired,56270,2024-04-30,Non-Resident,Savings,Branch,DE
934,,FR,2023-02-15,,79,FR767526710000000093401,Premium,Student,56560,2025-05-15,Resident,Salary,Branch,ES,FR767526710000000093401,Premium,Student,56560,2025-05-15,Resident,Salary,Branch,ES
935,,FR,2023-10-27,,26,FR769421510000000093501,Premium,Retired,62701,2024-04-18,Resident,Savings,Branch,ES,FR769421510000000093501,Premium,Retired,62701,2024-04-18,Resident,Savings,Branch,ES
936,,IT,2022-12-16,,82,FR763623210000000093601,Retail,Salaried,62412,2024-08-25,Non-Resident,Savings,Branch,GB,FR763623210000000093601,Retail,Salaried,62412,2024-08-25,Non-Resident,Savings,Branch,GB
937,,FR,2022-12-16,,83,FR761815310000000093701,Retail,Student,102778,2023-06-27,Resident,Business income,Online,GB,FR761815310000000093701,Retail,Student,102778,2023-06-27,Resident,Business income,Online,GB
938,,FR,2024-02-25,,93,FR764760210000000093801,Private,Retired,40071,2025-05-09,Resident,Salary,Online,FR,FR764760210000000093801,Private,Retired,40071,2025-05-09,Resident,Salary,Online,FR
939,,BE,2023-03-04,,3,FR766725810000000093901,Premium,Student,48080,2025-08-24,Non-Resident,Business income,Online,FR,FR766725810000000093901,Premium,Student,48080,2025-08-24,Non-Resident,Business income,Online,FR
940,,IT,2025-01-03,,11,FR763376910000000094001,Premium,Student,21297,2024-01-02,Non-Resident,Business income,Online,FR,FR763376910000000094001,Premium,Student,21297,2024-01-02,Non-Resident,Business income,Online,FR
941,,IT,2023-11-19,,89,FR766434610000000094101,Private,Salaried,102006,2025-03-01,Non-Resident,Business income,Branch,ES,FR766434610000000094101,Private,Salaried,102006,2025-03-01,Non-Resident,Business income,Branch,ES
942,,FR,2023-12-17,,70,FR765228810000000094201,Private,Retired,63323,2023-11-04,Resident,Business income,Branch,ES,FR765228810000000094201,Private,Retired,63323,2023-11-04,Resident,Business income,Branch,ES
943,,FR,2025-03-17,,87,FR763426010000000094301,Private,Retired,117562,2024-02-21,Resident,Savings,Branch,DE,FR763426010000000094301,Private,Retired,117562,2024-02-21,Resident,Savings,Branch,DE
944,,BE,2025-08-31,,18,FR761886310000000094401,Private,Self-Employed,50298,2024-04-28,Non-Resident,Salary,Branch,FR,FR761886310000000094401,Private,Self-Employed,50298,2024-04-28,Non-Resident,Salary,Branch,FR
945,,FR,2025-09-06,,31,FR767969410000000094501,Premium,Salaried,71221,2024-06-20,Resident,Savings,Online,GB,FR767969410000000094501,Premium,Salaried,71221,2024-06-20,Resident,Savings,Online,GB
946,,FR,2025-05-03,,94,FR764224310000000094601,Private,Retired,70083,2024-12-01,Resident,Savings,Online,GB,FR764224310000000094601,Private,Retired,70083,2024-12-01,Resident,Savings,Online,GB
947,,BE,2024-04-13,,91,FR765205610000000094701,Retail,Retired,45588,2023-08-20,Non-Resident,Business income,Online,FR,FR765205610000000094701,Retail,Retired,45588,2023-08-20,Non-Resident,Business income,Online,FR
948,,LU,2024-07-09,,2,FR762503710000000094801,Premium,Self-Employed,86445,2023-08-12,Non-Resident,Business income,Branch,FR,FR762503710000000094801,Premium,Self-Employed,86445,2023-08-12,Non-Resident,Business income,Branch,FR
949,,FR,2023-04-28,,53,FR769857310000000094901,Private,Self-Employed,68952,2023-08-28,Resident,Salary,Branch,ES,FR769857310000000094901,Private,Self-Employed,68952,2023-08-28,Resident,Salary,Branch,ES
950,,FR,2023-08-18,,25,FR764922410000000095001,Retail,Salaried,61059,2023-03-31,Resident,Savings,Online,ES,FR764922410000000095001,Retail,Salaried,61059,2023-03-31,Resident,Savings,Online,ES
951,,FR,2023-07-02,,72,FR762409110000000095101,Premium,Salaried,68045,2025-03-10,Resident,Salary,Online,ES,FR762409110000000095101,Premium,Salaried,68045,2025-03-10,Resident,Salary,Online,ES
952,,ES,2022-12-19,,89,FR762307010000000095201,Private,Self-Employed,134948,2024-09-05,Non-Resident,Business income,Branch,DE,FR762307010000000095201,Private,Self-Employed,134948,2024-09-05,Non-Resident,Business income,Branch,DE
953,,BE,2024-04-15,,76,FR763594710000000095301,Premium,Self-Employed,25979,2024-07-09,Non-Resident,Salary,Branch,FR,FR763594710000000095301,Premium,Self-Employed,25979,2024-07-09,Non-Resident,Salary,Branch,FR
954,,LU,2023-06-04,,63,FR763015410000000095401,Retail,Self-Employed,34915,2023-11-14,Non-Resident,Salary,Online,FR,FR763015410000000095401,Retail,Self-Employed,34915,2023-11-14,Non-Resident,Salary,Online,FR
955,,DE,2025-02-28,,7,FR763500810000000095501,Retail,Student,21162,2025-02-11,Non-Resident,Savings,Online,DE,FR763500810000000095501,Retail,Student,21162,2025-02-11,Non-Resident,Savings,Online,DE
956,,FR,2023-06-25,,8,FR769436410000000095601,Private,Self-Employed,119828,2024-08-01,Resident,Savings,Online,DE,FR769436410000000095601,Private,Self-Employed,119828,2024-08-01,Resident,Savings,Online,DE
957,,IT,2024-12-15,,77,FR762649310000000095701,Premium,Salaried,108004,2024-06-06,Non-Resident,Business income,Branch,FR,FR762649310000000095701,Premium,Salaried,108004,2024-06-06,Non-Resident,Business income,Branch,FR
958,,IT,2023-03-28,,23,FR761711710000000095801,Premium,Salaried,34291,2025-04-27,Non-Resident,Savings,Branch,ES,FR761711710000000095801,Premium,Salaried,34291,2025-04-27,Non-Resident,Savings,Branch,ES
959,,IT,2025-02-24,,54,FR765562110000000095901,Private,Retired,96233,2025-08-13,Non-Resident,Business income,Online,ES,FR765562110000000095901,Private,Retired,96233,2025-08-13,Non-Resident,Business income,Online,ES
960,,IT,2023-12-21,,10,FR766266110000000096001,Premium,Retired,39441,2025-03-07,Non-Resident,Salary,Online,GB,FR766266110000000096001,Premium,Retired,39441,2025-03-07,Non-Resident,Salary,Online,GB
961,,DE,2025-08-27,,72,FR767028610000000096101,Premium,Student,127489,2023-09-04,Non-Resident,Business income,Online,DE,FR767028610000000096101,Premium,Student,127489,2023-09-04,Non-Resident,Business income,Online,DE
962,,ES,2025-01-13,,23,FR768489710000000096201,Private,Salaried,38055,2024-01-16,Non-Resident,Business income,Branch,GB,FR768489710000000096201,Private,Salaried,38055,2024-01-16,Non-Resident,Business income,Branch,GB
963,,FR,2024-04-02,,68,FR762891010000000096301,Private,Retired,114878,2024-06-05,Resident,Savings,Online,FR,FR762891010000000096301,Private,Retired,114878,2024-06-05,Resident,Savings,Online,FR
964,,FR,2024-06-03,,55,FR762859010000000096401,Retail,Retired,36679,2024-03-27,Resident,Savings,Branch,FR,FR762859010000000096401,Retail,Retired,36679,2024-03-27,Resident,Savings,Branch,FR
965,,IT,2023-07-02,,79,FR767645310000000096501,Premium,Student,81550,2025-07-26,Non-Resident,Salary,Branch,ES,FR767645310000000096501,Premium,Student,81550,2025-07-26,Non-Resident,Salary,Branch,ES
966,,IT,2023-08-23,,29,FR767310410000000096601,Retail,Student,93875,2025-07-30,Non-Resident,Business income,Branch,ES,FR767310410000000096601,Retail,Student,93875,2025-07-30,Non-Resident,Business income,Branch,ES
967,,BE,2024-06-25,,43,FR764059610000000096701,Premium,Student,81427,2023-06-05,Non-Resident,Business income,Branch,ES,FR764059610000000096701,Premium,Student,81427,2023-06-05,Non-Resident,Business income,Branch,ES
968,,FR,2023-04-07,,62,FR762487410000000096801,Private,Student,121852,2023-08-18,Resident,Business income,Branch,GB,FR762487410000000096801,Private,Student,121852,2023-08-18,Resident,Business income,Branch,GB
969,,DE,2024-02-15,,97,FR766522610000000096901,Premium,Retired,110445,2025-02-21,Non-Resident,Business income,Online,FR,FR766522610000000096901,Premium,Retired,110445,2025-02-21,Non-Resident,Business income,Online,FR
970,,ES,2025-04-07,,24,FR766988210000000097001,Premium,Salaried,40788,2024-06-18,Non-Resident,Savings,Branch,DE,FR766988210000000097001,Premium,Salaried,40788,2024-06-18,Non-Resident,Savings,Branch,DE
971,,FR,2025-04-12,,28,FR764553910000000097101,Premium,Self-Employed,56043,2024-11-19,Resident,Savings,Branch,ES,FR764553910000000097101,Premium,Self-Employed,56043,2024-11-19,Resident,Savings,Branch,ES
972,,LU,2023-07-10,,92,FR762513810000000097201,Retail,Retired,59978,2025-08-04,Non-Resident,Savings,Branch,ES,FR762513810000000097201,Retail,Retired,59978,2025-08-04,Non-Resident,Savings,Branch,ES
973,,FR,2023-06-24,,44,FR764163010000000097301,Premium,Retired,103002,2025-01-05,Resident,Savings,Online,DE,FR764163010000000097301,Premium,Retired,103002,2025-01-05,Resident,Savings,Online,DE
974,,FR,2025-04-20,,99,FR768701910000000097401,Retail,Retired,137876,2024-10-16,Resident,Savings,Branch,ES,FR768701910000000097401,Retail,Retired,137876,2024-10-16,Resident,Savings,Branch,ES
975,,FR,2024-02-03,,47,FR769714210000000097501,Private,Student,33144,2023-06-07,Resident,Savings,Online,GB,FR769714210000000097501,Private,Student,33144,2023-06-07,Resident,Savings,Online,GB
976,,IT,2025-01-19,,43,FR762341510000000097601,Private,Self-Employed,122248,2024-10-30,Non-Resident,Savings,Branch,FR,FR762341510000000097601,Private,Self-Employed,122248,2024-10-30,Non-Resident,Savings,Branch,FR
977,,FR,2025-02-28,,38,FR767071310000000097701,Retail,Salaried,89999,2025-07-21,Resident,Savings,Online,GB,FR767071310000000097701,Retail,Salaried,89999,2025-07-21,Resident,Savings,Online,GB
978,,DE,2024-04-05,,3,FR768758310000000097801,Retail,Self-Employed,129447,2023-03-28,Non-Resident,Savings,Online,FR,FR768758310000000097801,Retail,Self-Employed,129447,2023-03-28,Non-Resident,Savings,Online,FR
979,,IT,2024-09-16,,94,FR765217910000000097901,Private,Self-Employed,121474,2023-07-22,Non-Resident,Savings,Online,GB,FR765217910000000097901,Private,Self-Employed,121474,2023-07-22,Non-Resident,Savings,Online,GB
980,,IT,2024-11-27,,43,FR762965010000000098001,Retail,Student,55121,2023-06-21,Non-Resident,Salary,Online,DE,FR762965010000000098001,Retail,Student,55121,2023-06-21,Non-Resident,Salary,Online,DE
981,,IT,2024-11-05,,8,FR761448710000000098101,Retail,Student,86528,2025-06-18,Non-Resident,Salary,Branch,GB,FR761448710000000098101,Retail,Student,86528,2025-06-18,Non-Resident,Salary,Branch,GB
982,,BE,2024-11-08,,84,FR766162910000000098201,Premium,Retired,127964,2025-07-01,Non-Resident,Salary,Online,ES,FR766162910000000098201,Premium,Retired,127964,2025-07-01,Non-Resident,Salary,Online,ES
983,,ES,2025-01-07,,51,FR767106210000000098301,Premium,Retired,79601,2024-11-21,Non-Resident,Salary,Branch,DE,FR767106210000000098301,Premium,Retired,79601,2024-11-21,Non-Resident,Salary,Branch,DE
984,,FR,2025-07-14,,49,FR763205810000000098401,Premium,Retired,67945,2024-05-15,Resident,Savings,Branch,FR,FR763205810000000098401,Premium,Retired,67945,2024-05-15,Resident,Savings,Branch,FR
985,,LU,2024-05-03,,24,FR767481610000000098501,Premium,Student,38889,2025-04-02,Non-Resident,Salary,Branch,DE,FR767481610000000098501,Premium,Student,38889,2025-04-02,Non-Resident,Salary,Branch,DE
